,0
8587,5
8588,9
8589,8
8590,6
8591,5
8592,4
8593,2
8594,4
8595,4
8596,6
8597,0
8598,4
8599,3
8600,9
8601,4
8602,4
8603,4
8604,4
8605,7
8606,8
8607,8
8608,8
8609,6
8610,4
8611,5
8612,9
8613,8
8614,4
8615,9
8616,9
8617,4
8618,9
8619,5
8620,5
8621,9
8622,4
8623,6
8624,4
8625,9
8626,8
8627,9
8628,8
8629,6
8630,2
8631,6
8632,10
8633,5
8634,9
8635,8
8636,4
8637,9
8638,5
8639,8
8640,9
8641,5
8642,2
8643,4
8644,7
8645,8
8646,2
8647,10
8648,7
8649,6
8650,2
8651,4
8652,2
8653,9
8654,4
8655,4
8656,9
8657,8
8658,5
8659,9
8660,7
8661,2
8662,9
8663,9
8664,5
8665,4
8666,6
8667,8
8668,0
8669,9
8670,6
8671,2
8672,6
8673,3
8674,6
8675,6
8676,6
8677,5
8678,6
8679,9
8680,9
8681,4
8682,6
8683,4
8684,4
8685,8
8686,4
8687,9
8688,9
8689,4
8690,5
8691,4
8692,5
8693,5
8694,6
8695,8
8696,8
8697,2
8698,8
8699,8
8700,0
8701,6
8702,6
8703,10
8704,2
8705,6
8706,2
8707,8
8708,4
8709,8
8710,5
8711,5
8712,4
8713,4
8714,8
8715,2
8716,7
8717,8
8718,2
8719,6
8720,7
8721,4
8722,4
8723,6
8724,1
8725,6
8726,7
8727,8
8728,7
8729,8
8730,2
8731,5
8732,6
8733,4
8734,6
8735,0
8736,1
8737,2
8738,5
8739,4
8740,4
8741,4
8742,2
8743,7
8744,5
8745,5
8746,2
8747,9
8748,4
8749,4
8750,3
8751,2
8752,8
8753,4
8754,6
8755,3
8756,6
8757,6
8758,4
8759,6
8760,3
8761,2
8762,9
8763,4
8764,2
8765,7
8766,9
8767,9
8768,0
8769,6
8770,3
8771,6
8772,4
8773,0
8774,6
8775,2
8776,8
8777,8
8778,5
8779,4
8780,4
8781,6
8782,6
8783,6
8784,6
8785,8
8786,9
8787,6
8788,6
8789,9
8790,7
8791,4
8792,7
8793,9
8794,4
8795,7
8796,4
8797,4
8798,10
8799,8
8800,4
8801,6
8802,2
8803,0
8804,5
8805,6
8806,8
8807,6
8808,8
8809,4
8810,1
8811,4
8812,9
8813,6
8814,9
8815,5
8816,7
8817,6
8818,8
8819,4
8820,8
8821,9
8822,6
8823,8
8824,5
8825,6
8826,4
8827,0
8828,4
8829,5
8830,4
8831,4
8832,9
8833,4
8834,4
8835,6
8836,5
8837,2
8838,3
8839,9
8840,5
8841,4
8842,4
8843,8
8844,4
8845,6
8846,2
8847,0
8848,6
8849,5
8850,4
8851,7
8852,0
8853,8
8854,2
8855,10
8856,4
8857,2
8858,6
8859,5
8860,4
8861,4
8862,4
8863,0
8864,5
8865,5
8866,7
8867,6
8868,7
8869,4
8870,2
8871,5
8872,4
8873,3
8874,6
8875,9
8876,4
8877,6
8878,2
8879,5
8880,2
8881,9
8882,4
8883,4
8884,2
8885,5
8886,4
8887,7
8888,0
8889,4
8890,9
8891,6
8892,8
8893,4
8894,2
8895,9
8896,7
8897,4
8898,0
8899,4
8900,3
8901,0
8902,4
8903,6
8904,4
8905,2
8906,4
8907,9
8908,2
8909,8
8910,4
8911,5
8912,6
8913,4
8914,9
8915,9
8916,6
8917,2
8918,5
8919,9
8920,2
8921,9
8922,4
8923,9
8924,9
8925,9
8926,4
8927,2
8928,4
8929,2
8930,9
8931,7
8932,9
8933,6
8934,0
8935,8
8936,6
8937,4
8938,9
8939,9
8940,2
8941,4
8942,9
8943,2
8944,8
8945,5
8946,7
8947,4
8948,8
8949,0
8950,5
8951,4
8952,4
8953,4
8954,3
8955,6
8956,9
8957,6
8958,6
8959,4
8960,2
8961,8
8962,6
8963,4
8964,4
8965,8
8966,6
8967,8
8968,4
8969,4
8970,4
8971,9
8972,4
8973,0
8974,7
8975,8
8976,4
8977,2
8978,5
8979,9
8980,4
8981,8
8982,5
8983,8
8984,3
8985,3
8986,10
8987,0
8988,9
8989,6
8990,2
8991,4
8992,7
8993,8
8994,9
8995,9
8996,5
8997,9
8998,7
8999,4
9000,2
9001,9
9002,2
9003,8
9004,10
9005,6
9006,9
9007,5
9008,4
9009,7
9010,4
9011,10
9012,4
9013,1
9014,5
9015,4
9016,3
9017,3
9018,6
9019,10
9020,5
9021,2
9022,4
9023,4
9024,7
9025,4
9026,2
9027,8
9028,4
9029,6
9030,10
9031,4
9032,4
9033,4
9034,9
9035,9
9036,9
9037,6
9038,10
9039,9
9040,7
9041,5
9042,9
9043,2
9044,7
9045,8
9046,0
9047,2
9048,9
9049,9
9050,7
9051,4
9052,2
9053,5
9054,8
9055,4
9056,9
9057,4
9058,7
9059,4
9060,3
9061,4
9062,8
9063,9
9064,5
9065,4
9066,4
9067,0
9068,0
9069,4
9070,6
9071,2
9072,3
9073,8
9074,6
9075,2
9076,8
9077,2
9078,6
9079,2
9080,9
9081,4
9082,5
9083,4
9084,9
9085,4
9086,9
9087,4
9088,4
9089,9
9090,10
9091,8
9092,6
9093,2
9094,9
9095,0
9096,4
9097,7
9098,4
9099,4
9100,4
9101,2
9102,8
9103,5
9104,4
9105,2
9106,4
9107,2
9108,4
9109,2
9110,4
9111,8
9112,3
9113,2
9114,2
9115,10
9116,8
9117,4
9118,9
9119,4
9120,2
9121,7
9122,9
9123,0
9124,8
9125,0
9126,6
9127,4
9128,6
9129,6
9130,9
9131,9
9132,4
9133,9
9134,4
9135,2
9136,4
9137,7
9138,8
9139,0
9140,9
9141,4
9142,9
9143,9
9144,2
9145,4
9146,4
9147,4
9148,4
9149,4
9150,6
9151,0
9152,9
9153,9
9154,7
9155,9
9156,4
9157,4
9158,9
9159,2
9160,4
9161,8
9162,10
9163,6
9164,9
9165,0
9166,4
9167,0
9168,4
9169,3
9170,2
9171,0
9172,1
9173,6
9174,4
9175,2
9176,7
9177,4
9178,4
9179,6
9180,6
9181,0
9182,4
9183,2
9184,5
9185,4
9186,8
9187,7
9188,4
9189,4
9190,4
9191,6
9192,6
9193,4
9194,2
9195,7
9196,4
9197,0
9198,6
9199,8
9200,4
9201,9
9202,7
9203,3
9204,4
9205,4
9206,2
9207,9
9208,8
9209,0
9210,9
9211,9
9212,2
9213,9
9214,4
9215,6
9216,4
9217,4
9218,4
9219,9
9220,6
9221,4
9222,1
9223,9
9224,5
9225,4
9226,4
9227,4
9228,9
9229,2
9230,6
9231,7
9232,4
9233,9
9234,6
9235,2
9236,4
9237,3
9238,9
9239,4
9240,2
9241,2
9242,4
9243,4
9244,5
9245,7
9246,8
9247,4
9248,2
9249,4
9250,4
9251,7
9252,9
9253,8
9254,4
9255,6
9256,4
9257,9
9258,10
9259,0
9260,8
9261,8
9262,8
9263,0
9264,5
9265,4
9266,6
9267,6
9268,4
9269,4
9270,9
9271,4
9272,8
9273,4
9274,6
9275,4
9276,2
9277,1
9278,4
9279,9
9280,9
9281,9
9282,4
9283,9
9284,6
9285,2
9286,7
9287,6
9288,10
9289,6
9290,5
9291,6
9292,9
9293,4
9294,4
9295,4
9296,5
9297,2
9298,1
9299,6
9300,4
9301,9
9302,9
9303,9
9304,5
9305,0
9306,6
9307,6
9308,3
9309,2
9310,8
9311,8
9312,5
9313,0
9314,2
9315,4
9316,2
9317,2
9318,10
9319,9
9320,6
9321,10
9322,3
9323,4
9324,9
9325,6
9326,9
9327,0
9328,5
9329,4
9330,4
9331,9
9332,2
9333,5
9334,6
9335,6
9336,4
9337,9
9338,6
9339,4
9340,4
9341,6
9342,2
9343,7
9344,9
9345,7
9346,5
9347,4
9348,9
9349,4
9350,2
9351,6
9352,5
9353,9
9354,0
9355,4
9356,7
9357,7
9358,0
9359,4
9360,0
9361,2
9362,6
9363,4
9364,7
9365,0
9366,8
9367,5
9368,4
9369,8
9370,8
9371,7
9372,4
9373,7
9374,4
9375,6
9376,9
9377,4
9378,4
9379,5
9380,4
9381,2
9382,6
9383,4
9384,1
9385,6
9386,2
9387,9
9388,6
9389,4
9390,6
9391,6
9392,4
9393,2
9394,4
9395,6
9396,9
9397,1
9398,4
9399,9
9400,4
9401,7
9402,9
9403,4
9404,7
9405,9
9406,2
9407,10
9408,9
9409,8
9410,8
9411,8
9412,6
9413,4
9414,9
9415,8
9416,2
9417,4
9418,4
9419,4
9420,8
9421,9
9422,9
9423,6
9424,4
9425,0
9426,2
9427,6
9428,3
9429,6
9430,9
9431,2
9432,2
9433,4
9434,8
9435,5
9436,8
9437,6
9438,4
9439,4
9440,4
9441,2
9442,3
9443,2
9444,4
9445,4
9446,8
9447,9
9448,6
9449,2
9450,9
9451,4
9452,8
9453,4
9454,8
9455,7
9456,2
9457,2
9458,8
9459,6
9460,0
9461,6
9462,5
9463,0
9464,4
9465,9
9466,4
9467,9
9468,4
9469,0
9470,5
9471,9
9472,9
9473,5
9474,9
9475,9
9476,4
9477,7
9478,7
9479,6
9480,2
9481,4
9482,4
9483,4
9484,6
9485,6
9486,7
9487,3
9488,2
9489,4
9490,2
9491,5
9492,6
9493,2
9494,6
9495,9
9496,2
9497,4
9498,4
9499,9
9500,9
9501,4
9502,8
9503,8
9504,2
9505,8
9506,6
9507,2
9508,4
9509,6
9510,7
9511,0
9512,3
9513,0
9514,4
9515,8
9516,4
9517,4
9518,6
9519,5
9520,4
9521,2
9522,8
9523,4
9524,8
9525,6
9526,9
9527,8
9528,0
9529,5
9530,6
9531,4
9532,2
9533,5
9534,7
9535,7
9536,9
9537,4
9538,4
9539,7
9540,8
9541,6
9542,7
9543,2
9544,3
9545,9
9546,4
9547,9
9548,4
9549,9
9550,4
9551,8
9552,9
9553,4
9554,4
9555,6
9556,4
9557,3
9558,5
9559,4
9560,5
9561,2
9562,9
9563,2
9564,6
9565,4
9566,0
9567,2
9568,6
9569,0
9570,8
9571,6
9572,4
9573,2
9574,8
9575,6
9576,5
9577,5
9578,4
9579,8
9580,6
9581,4
9582,7
9583,9
9584,4
9585,5
9586,6
9587,7
9588,4
9589,4
9590,4
9591,0
9592,4
9593,4
9594,0
9595,9
9596,4
9597,4
9598,4
9599,7
9600,9
9601,7
9602,4
9603,4
9604,9
9605,3
9606,4
9607,5
9608,4
9609,9
9610,5
9611,3
9612,4
9613,4
9614,0
9615,9
9616,2
9617,6
9618,8
9619,7
9620,2
9621,5
9622,4
9623,4
9624,0
9625,9
9626,6
9627,5
9628,9
9629,4
9630,4
9631,4
9632,0
9633,2
9634,2
9635,9
9636,6
9637,6
9638,2
9639,6
9640,4
9641,9
9642,4
9643,2
9644,4
9645,4
9646,4
9647,1
9648,4
9649,8
9650,3
9651,8
9652,0
9653,2
9654,5
9655,6
9656,5
9657,9
9658,4
9659,4
9660,4
9661,4
9662,2
9663,2
9664,5
9665,0
9666,1
9667,4
9668,8
9669,5
9670,0
9671,6
9672,3
9673,6
9674,8
9675,2
9676,4
9677,4
9678,4
9679,9
9680,6
9681,2
9682,4
9683,7
9684,6
9685,6
9686,6
9687,6
9688,4
9689,6
9690,5
9691,2
9692,4
9693,1
9694,2
9695,4
9696,7
9697,4
9698,9
9699,4
9700,9
9701,4
9702,9
9703,6
9704,8
9705,9
9706,4
9707,5
9708,9
9709,7
9710,5
9711,10
9712,4
9713,0
9714,0
9715,9
9716,4
9717,4
9718,2
9719,5
9720,6
9721,9
9722,2
9723,8
9724,9
9725,2
9726,4
9727,8
9728,2
9729,4
9730,9
9731,2
9732,10
9733,4
9734,0
9735,8
9736,6
9737,4
9738,2
9739,3
9740,8
9741,9
9742,8
9743,2
9744,4
9745,0
9746,2
9747,0
9748,6
9749,4
9750,2
9751,9
9752,4
9753,4
9754,4
9755,8
9756,2
9757,5
9758,0
9759,7
9760,3
9761,7
9762,10
9763,4
9764,6
9765,9
9766,4
9767,6
9768,9
9769,6
9770,2
9771,2
9772,10
9773,3
9774,2
9775,1
9776,4
9777,7
9778,9
9779,4
9780,9
9781,2
9782,9
9783,4
9784,9
9785,8
9786,1
9787,9
9788,6
9789,9
9790,4
9791,4
9792,3
9793,4
9794,8
9795,5
9796,4
9797,5
9798,9
9799,9
9800,9
9801,9
9802,4
9803,10
9804,0
9805,7
9806,6
9807,4
9808,4
9809,4
9810,5
9811,4
9812,4
9813,1
9814,4
9815,4
9816,4
9817,2
9818,9
9819,4
9820,9
9821,8
9822,9
9823,4
9824,8
9825,4
9826,9
9827,9
9828,4
9829,2
9830,4
9831,4
9832,0
9833,0
9834,4
9835,7
9836,2
9837,9
9838,4
9839,9
9840,4
9841,8
9842,4
9843,2
9844,2
9845,8
9846,10
9847,7
9848,4
9849,4
9850,4
9851,9
9852,8
9853,8
9854,8
9855,4
9856,9
9857,7
9858,3
9859,7
9860,4
9861,4
9862,6
9863,5
9864,4
9865,7
9866,9
9867,9
9868,9
9869,7
9870,4
9871,5
9872,9
9873,0
9874,4
9875,8
9876,6
9877,3
9878,6
9879,4
9880,1
9881,4
9882,8
9883,8
9884,0
9885,6
9886,2
9887,4
9888,4
9889,4
9890,9
9891,6
9892,6
9893,4
9894,4
9895,9
9896,6
9897,7
9898,7
9899,2
9900,2
9901,9
9902,5
9903,10
9904,4
9905,6
9906,4
9907,4
9908,6
9909,8
9910,4
9911,6
9912,9
9913,4
9914,5
9915,10
9916,4
9917,5
9918,4
9919,6
9920,10
9921,4
9922,4
9923,6
9924,8
9925,9
9926,5
9927,8
9928,9
9929,3
9930,4
9931,6
9932,5
9933,5
9934,9
9935,5
9936,4
9937,4
9938,2
9939,2
9940,0
9941,9
9942,10
9943,6
9944,4
9945,6
9946,2
9947,8
9948,0
9949,6
9950,4
9951,8
9952,5
9953,4
9954,9
9955,4
9956,2
9957,9
9958,2
9959,9
9960,5
9961,8
9962,9
9963,5
9964,6
9965,8
9966,8
9967,9
9968,4
9969,6
9970,4
9971,7
9972,9
9973,7
9974,0
9975,7
9976,2
9977,2
9978,2
9979,4
9980,3
9981,0
9982,3
9983,6
9984,2
9985,1
9986,6
9987,2
9988,2
9989,4
9990,4
9991,2
9992,10
9993,0
9994,6
9995,8
9996,0
9997,4
9998,5
9999,6
10000,9
10001,0
10002,7
10003,7
10004,4
10005,6
10006,9
10007,5
10008,0
10009,4
10010,5
10011,5
10012,2
10013,9
10014,5
10015,0
10016,10
10017,8
10018,5
10019,3
10020,1
10021,4
10022,8
10023,6
10024,4
10025,4
10026,8
10027,7
10028,8
10029,6
10030,4
10031,0
10032,2
10033,6
10034,4
10035,7
10036,9
10037,2
10038,5
10039,5
10040,2
10041,7
10042,9
10043,3
10044,9
10045,4
10046,4
10047,8
10048,6
10049,10
10050,7
10051,6
10052,10
10053,5
10054,4
10055,4
10056,6
10057,6
10058,3
10059,9
10060,9
10061,0
10062,2
10063,5
10064,0
10065,5
10066,4
10067,9
10068,0
10069,9
10070,4
10071,4
10072,9
10073,10
10074,8
10075,6
10076,4
10077,4
10078,0
10079,4
10080,4
10081,8
10082,0
10083,9
10084,9
10085,2
10086,4
10087,2
10088,5
10089,4
10090,4
10091,2
10092,0
10093,4
10094,5
10095,6
10096,9
10097,9
10098,6
10099,5
10100,4
10101,5
10102,2
10103,4
10104,6
10105,6
10106,7
10107,4
10108,6
10109,9
10110,5
10111,4
10112,4
10113,4
10114,5
10115,0
10116,8
10117,9
10118,5
10119,4
10120,0
10121,9
10122,4
10123,3
10124,6
10125,4
10126,9
10127,5
10128,9
10129,6
10130,8
10131,8
10132,4
10133,7
10134,6
10135,8
10136,7
10137,6
10138,2
10139,4
10140,6
10141,4
10142,8
10143,5
10144,2
10145,9
10146,2
10147,0
10148,2
10149,4
10150,9
10151,4
10152,6
10153,5
10154,9
10155,0
10156,4
10157,4
10158,6
10159,4
10160,9
10161,5
10162,2
10163,0
10164,6
10165,4
10166,4
10167,2
10168,0
10169,2
10170,4
10171,9
10172,9
10173,4
10174,6
10175,6
10176,3
10177,6
10178,9
10179,4
10180,4
10181,4
10182,9
10183,4
10184,4
10185,0
10186,3
10187,9
10188,7
10189,9
10190,2
10191,4
10192,4
10193,6
10194,2
10195,6
10196,2
10197,5
10198,6
10199,2
10200,2
10201,6
10202,6
10203,5
10204,6
10205,4
10206,4
10207,4
10208,6
10209,4
10210,9
10211,5
10212,8
10213,0
10214,9
10215,8
10216,6
10217,4
10218,8
10219,0
10220,8
10221,4
10222,2
10223,4
10224,6
10225,6
10226,8
10227,4
10228,2
10229,2
10230,0
10231,3
10232,4
10233,4
10234,7
10235,4
10236,8
10237,2
10238,0
10239,4
10240,6
10241,5
10242,5
10243,4
10244,3
10245,7
10246,9
10247,10
10248,9
10249,4
10250,9
10251,9
10252,9
10253,2
10254,4
10255,9
10256,6
10257,4
10258,8
10259,9
10260,5
10261,9
10262,4
10263,8
10264,10
10265,3
10266,2
10267,9
10268,6
10269,2
10270,0
10271,0
10272,2
10273,6
10274,4
10275,5
10276,4
10277,2
10278,9
10279,9
10280,8
10281,6
10282,2
10283,5
10284,9
10285,5
10286,4
10287,4
10288,8
10289,4
10290,6
10291,0
10292,9
10293,4
10294,2
10295,8
10296,4
10297,9
10298,9
10299,7
10300,4
10301,0
10302,4
10303,10
10304,8
10305,8
10306,9
10307,5
10308,9
10309,10
10310,8
10311,8
10312,4
10313,2
10314,8
10315,6
10316,7
10317,6
10318,3
10319,4
10320,4
10321,0
10322,6
10323,6
10324,9
10325,0
10326,6
10327,9
10328,6
10329,4
10330,4
10331,2
10332,7
10333,6
10334,4
10335,4
10336,8
10337,3
10338,9
10339,5
10340,8
10341,7
10342,4
10343,9
10344,0
10345,2
10346,4
10347,10
10348,2
10349,6
10350,2
10351,0
10352,5
10353,5
10354,9
10355,4
10356,4
10357,4
10358,7
10359,7
10360,2
10361,4
10362,5
10363,4
10364,4
10365,4
10366,6
10367,4
10368,3
10369,5
10370,0
10371,4
10372,8
10373,5
10374,7
10375,8
10376,4
10377,5
10378,0
10379,5
10380,2
10381,8
10382,5
10383,8
10384,8
10385,7
10386,2
10387,4
10388,4
10389,0
10390,2
10391,6
10392,9
10393,8
10394,4
10395,0
10396,6
10397,10
10398,9
10399,8
10400,2
10401,6
10402,9
10403,6
10404,4
10405,7
10406,5
10407,6
10408,4
10409,5
10410,4
10411,6
10412,9
10413,6
10414,9
10415,6
10416,9
10417,4
10418,6
10419,2
10420,4
10421,4
10422,9
10423,2
10424,2
10425,9
10426,2
10427,3
10428,4
10429,4
10430,6
10431,9
10432,4
10433,4
10434,8
10435,8
10436,8
10437,2
10438,2
10439,6
10440,2
10441,6
10442,0
10443,5
10444,7
10445,10
10446,9
10447,7
10448,8
10449,4
10450,6
10451,2
10452,4
10453,4
10454,2
10455,0
10456,2
10457,1
10458,5
10459,4
10460,4
10461,1
10462,5
10463,5
10464,9
10465,10
10466,2
10467,9
10468,4
10469,6
10470,8
10471,9
10472,9
10473,9
10474,0
10475,9
10476,4
10477,4
10478,7
10479,6
10480,0
10481,5
10482,5
10483,9
10484,8
10485,5
10486,5
10487,4
10488,3
10489,0
10490,4
10491,4
10492,6
10493,9
10494,2
10495,6
10496,4
10497,8
10498,0
10499,7
10500,9
10501,4
10502,8
10503,9
10504,4
10505,6
10506,5
10507,7
10508,8
10509,7
10510,1
10511,0
10512,2
10513,4
10514,10
10515,8
10516,2
10517,6
10518,9
10519,3
10520,1
10521,4
10522,10
10523,8
10524,9
10525,9
10526,10
10527,9
10528,4
10529,2
10530,4
10531,6
10532,6
10533,8
10534,6
10535,4
10536,5
10537,9
10538,10
10539,8
10540,7
10541,9
10542,6
10543,4
10544,2
10545,9
10546,9
10547,9
10548,4
10549,2
10550,9
10551,2
10552,9
10553,2
10554,2
10555,7
10556,4
10557,0
10558,4
10559,4
10560,7
10561,10
10562,4
10563,5
10564,9
10565,4
10566,4
10567,9
10568,6
10569,9
10570,6
10571,6
10572,6
10573,2
10574,5
10575,4
10576,2
10577,6
10578,4
10579,8
10580,8
10581,9
10582,9
10583,8
10584,2
10585,9
10586,4
10587,9
10588,5
10589,9
10590,9
10591,4
10592,6
10593,7
10594,9
10595,1
10596,2
10597,9
10598,8
10599,5
10600,4
10601,6
10602,6
10603,8
10604,6
10605,4
10606,6
10607,5
10608,7
10609,2
10610,2
10611,2
10612,8
10613,5
10614,2
10615,8
10616,6
10617,7
10618,7
10619,4
10620,8
10621,2
10622,2
10623,2
10624,8
10625,3
10626,9
10627,6
10628,4
10629,4
10630,4
10631,9
10632,6
10633,2
10634,6
10635,4
10636,6
10637,9
10638,5
10639,4
10640,9
10641,5
10642,4
10643,7
10644,4
10645,8
10646,8
10647,2
10648,6
10649,7
10650,10
10651,4
10652,4
10653,8
10654,4
10655,2
10656,0
10657,4
10658,6
10659,10
10660,7
10661,4
10662,6
10663,6
10664,4
10665,2
10666,0
10667,4
10668,5
10669,7
10670,7
10671,4
10672,4
10673,8
10674,4
10675,0
10676,9
10677,2
10678,5
10679,3
10680,9
10681,7
10682,4
10683,8
10684,0
10685,7
10686,4
10687,6
10688,3
10689,7
10690,4
10691,9
10692,4
10693,5
10694,6
10695,6
10696,3
10697,4
10698,7
10699,5
10700,4
10701,8
10702,1
10703,4
10704,4
10705,8
10706,8
10707,4
10708,4
10709,4
10710,4
10711,4
10712,4
10713,0
10714,4
10715,4
10716,4
10717,9
10718,9
10719,0
10720,0
10721,2
10722,4
10723,7
10724,6
10725,1
10726,3
10727,6
10728,4
10729,6
10730,6
10731,9
10732,9
10733,5
10734,8
10735,10
10736,3
10737,6
10738,5
10739,2
10740,4
10741,5
10742,6
10743,4
10744,0
10745,9
10746,2
10747,4
10748,9
10749,4
10750,5
10751,9
10752,6
10753,4
10754,8
10755,4
10756,3
10757,4
10758,3
10759,9
10760,7
10761,4
10762,0
10763,4
10764,7
10765,5
10766,9
10767,8
10768,6
10769,9
10770,4
10771,9
10772,5
10773,2
10774,9
10775,4
10776,6
10777,4
10778,4
10779,4
10780,3
10781,6
10782,2
10783,4
10784,6
10785,9
10786,4
10787,4
10788,5
10789,4
10790,0
10791,6
10792,2
10793,9
10794,4
10795,4
10796,5
10797,6
10798,2
10799,7
10800,5
10801,4
10802,8
10803,9
10804,6
10805,7
10806,4
10807,4
10808,4
10809,5
10810,5
10811,0
10812,8
10813,0
10814,6
10815,4
10816,9
10817,5
10818,8
10819,4
10820,4
10821,4
10822,4
10823,4
10824,7
10825,2
10826,4
10827,4
10828,9
10829,4
10830,8
10831,4
10832,6
10833,4
10834,0
10835,2
10836,2
10837,7
10838,4
10839,2
10840,4
10841,2
10842,7
10843,8
10844,1
10845,6
10846,8
10847,4
10848,8
10849,4
10850,4
10851,4
10852,3
10853,0
10854,2
10855,8
10856,4
10857,6
10858,7
10859,9
10860,6
10861,9
10862,4
10863,8
10864,0
10865,6
10866,6
10867,3
10868,4
10869,2
10870,4
10871,8
10872,8
10873,6
10874,9
10875,4
10876,10
10877,8
10878,4
10879,8
10880,9
10881,4
10882,3
10883,9
10884,7
10885,6
10886,4
10887,4
10888,2
10889,6
10890,0
10891,0
10892,8
10893,8
10894,5
10895,4
10896,5
10897,9
10898,9
10899,8
10900,5
10901,8
10902,9
10903,4
10904,7
10905,3
10906,9
10907,2
10908,8
10909,8
10910,3
10911,5
10912,2
10913,4
10914,9
10915,4
10916,4
10917,2
10918,4
10919,5
10920,2
10921,9
10922,4
10923,9
10924,9
10925,4
10926,9
10927,9
10928,4
10929,9
10930,8
10931,2
10932,7
10933,8
10934,6
10935,2
10936,4
10937,6
10938,6
10939,6
10940,4
10941,4
10942,9
10943,5
10944,5
10945,10
10946,0
10947,5
10948,4
10949,5
10950,5
10951,7
10952,8
10953,0
10954,2
10955,4
10956,9
10957,4
10958,4
10959,4
10960,7
10961,4
10962,1
10963,7
10964,3
10965,9
10966,7
10967,5
10968,6
10969,6
10970,6
10971,9
10972,9
10973,1
10974,8
10975,6
10976,4
10977,4
10978,4
10979,4
10980,5
10981,4
10982,6
10983,6
10984,9
10985,7
10986,4
10987,8
10988,2
10989,9
10990,3
10991,9
10992,9
10993,8
10994,6
10995,9
10996,9
10997,6
10998,6
10999,6
11000,8
11001,10
11002,6
11003,2
11004,2
11005,6
11006,9
11007,9
11008,4
11009,9
11010,8
11011,0
11012,4
11013,7
11014,5
11015,2
11016,2
11017,2
11018,4
11019,2
11020,5
11021,5
11022,8
11023,4
11024,6
11025,9
11026,6
11027,2
11028,2
11029,9
11030,8
11031,4
11032,0
11033,9
11034,5
11035,5
11036,8
11037,3
11038,2
11039,9
11040,4
11041,0
11042,6
11043,6
11044,4
11045,8
11046,9
11047,3
11048,6
11049,4
11050,6
11051,6
11052,4
11053,2
11054,4
11055,9
11056,5
11057,9
11058,4
11059,9
11060,7
11061,9
11062,6
11063,5
11064,6
11065,5
11066,9
11067,4
11068,6
11069,9
11070,7
11071,0
11072,4
11073,4
11074,4
11075,2
11076,2
11077,6
11078,2
11079,4
11080,6
11081,6
11082,3
11083,2
11084,4
11085,5
11086,6
11087,0
11088,4
11089,4
11090,1
11091,9
11092,3
11093,10
11094,5
11095,9
11096,9
11097,4
11098,2
11099,3
11100,6
11101,4
11102,8
11103,4
11104,10
11105,8
11106,5
11107,8
11108,8
11109,8
11110,4
11111,9
11112,4
11113,9
11114,2
11115,2
11116,4
11117,4
11118,5
11119,9
11120,6
11121,2
11122,4
11123,6
11124,4
11125,7
11126,10
11127,9
11128,2
11129,2
11130,4
11131,1
11132,4
11133,4
11134,4
11135,4
11136,4
11137,4
11138,4
11139,7
11140,9
11141,6
11142,4
11143,6
11144,9
11145,2
11146,6
11147,4
11148,5
11149,9
11150,4
11151,5
11152,2
11153,7
11154,1
11155,9
11156,3
11157,2
11158,4
11159,2
11160,4
11161,5
11162,5
11163,0
11164,6
11165,2
11166,0
11167,4
11168,4
11169,8
11170,4
11171,9
11172,2
11173,8
11174,2
11175,4
11176,2
11177,8
11178,7
11179,0
11180,4
11181,9
11182,0
11183,5
11184,7
11185,5
11186,4
11187,2
11188,4
11189,9
11190,5
11191,4
11192,6
11193,4
11194,4
11195,5
11196,4
11197,4
11198,8
11199,8
11200,6
11201,10
11202,3
11203,0
11204,5
11205,8
11206,4
11207,6
11208,6
11209,9
11210,4
11211,9
11212,6
11213,9
11214,4
11215,9
11216,2
11217,4
11218,0
11219,8
11220,4
11221,6
11222,7
11223,8
11224,8
11225,4
11226,9
11227,4
11228,6
11229,9
11230,6
11231,4
11232,6
11233,2
11234,4
11235,2
11236,7
11237,9
11238,4
11239,6
11240,5
11241,9
11242,4
11243,6
11244,4
11245,4
11246,4
11247,4
11248,5
11249,3
11250,4
11251,0
11252,8
11253,4
11254,6
11255,6
11256,4
11257,3
11258,4
11259,9
11260,6
11261,8
11262,10
11263,10
11264,8
11265,2
11266,6
11267,2
11268,8
11269,6
11270,6
11271,8
11272,9
11273,3
11274,9
11275,4
11276,6
11277,3
11278,5
11279,4
11280,8
11281,5
11282,4
11283,4
11284,6
11285,4
11286,4
11287,6
11288,4
11289,7
11290,8
11291,0
11292,0
11293,2
11294,9
11295,9
11296,4
11297,2
11298,2
11299,4
11300,2
11301,0
11302,9
11303,2
11304,9
11305,4
11306,4
11307,4
11308,4
11309,6
11310,6
11311,9
11312,4
11313,5
11314,4
11315,4
11316,6
11317,7
11318,4
11319,2
11320,4
11321,8
11322,2
11323,5
11324,5
11325,0
11326,5
11327,8
11328,7
11329,6
11330,4
11331,8
11332,3
11333,2
11334,6
11335,0
11336,4
11337,5
11338,8
11339,0
11340,0
11341,5
11342,9
11343,2
11344,7
11345,0
11346,3
11347,6
11348,6
11349,5
11350,0
11351,2
11352,6
11353,5
11354,6
11355,4
11356,0
11357,4
11358,4
11359,6
11360,0
11361,2
11362,4
11363,0
11364,2
11365,4
11366,8
11367,7
11368,7
11369,6
11370,4
11371,3
11372,8
11373,4
11374,8
11375,9
11376,7
11377,4
11378,2
11379,4
11380,9
11381,2
11382,4
11383,6
11384,6
11385,2
